Size,Nama Gambar,Mean Red,Variance Red,Standar Deviation Red,Skewness Red,Kurtosis Red,Mean Green,Variance Green,StandarDeviation Green,Skewness Green,Kurtosis Green,Mean Blue,Variance Blue,Standar Deviation Blue,Skewness Blue,Kurtosis Blue,Mean Hue,Variance Hue,Standar Deviation Hue,Skewness Hue,Kurtosis Hue,Mean Saturation,Variance Saturation,Standar Deviation Saturation,Skewness Saturation,Kurtosis Saturation,Mean Value,Variance Value,Standar Deviation Value,Skewness Value,Kurtosis Value,Tingkat Kematangan
7,  SC 2.6.JPG, 54.58607716, 1453.07117816, 38.11917116, 0.77934416, -0.11249116, 69.33602816, 1296.83705316, 36.01162416, 0.51561516, -0.25606116, 32.02942416, 888.25595616, 29.80362316, 1.40844016, 1.79216016,  47.12438316, 208.60848816, 14.44328516, 0.15187516, -0.44157916, 153.06417416, 2931.14355316, 54.14003716, 0.02052916, -0.78594416, 70.94150116, 1369.36052916, 37.00487216, 0.48041516, -0.37472416, 2
7,  SC 2.7.JPG, 54.53508016, 1860.21993716, 43.13026716, 0.87017316, -0.32614616, 65.40300116, 1777.40642516, 42.15929816, 0.63468016, -0.53912516, 38.66844216, 965.02347116, 31.06482716, 1.25525216, 1.32362416,  51.32666116, 319.32102716, 17.86955616, 0.03313516, -0.81576616, 116.65460416, 2108.63223216, 45.91984616, 0.66683416, 0.18637216, 66.94002416, 1875.77394316, 43.31020616, 0.60950516, -0.62752216, 2
7,  SC 2.8.JPG, 49.21545516, 1707.81554616, 41.32572516, 1.17468516, 0.64575516, 63.30267816, 1796.93602016, 42.39028216, 0.89499516, 0.19694616, 36.59711616, 1031.36768716, 32.11491416, 1.69302116, 3.07673416,  54.35390816, 295.67630716, 17.19524116, -0.12342016, -0.69189216, 122.61530716, 2014.98887116, 44.88862716, 0.57167016, -0.05323616, 64.16958816, 1851.02017716, 43.02348416, 0.87205316, 0.09348816, 2
7,  SC 2.9.JPG, 54.22268416, 1756.03713116, 41.90509716, 0.88993916, -0.07904616, 69.06409616, 1773.09886116, 42.10818016, 0.64483816, -0.38981416, 39.25117616, 1147.57812716, 33.87592316, 1.32561416, 1.33703716,  50.97547316, 241.54137916, 15.54160216, -0.14588616, -0.72048516, 129.03817016, 2200.25913516, 46.90692016, 0.34555516, -0.29639916, 70.21215116, 1827.64907416, 42.75101316, 0.61049016, -0.48240016, 2
7,  SC 3.1.JPG, 40.46460916, 855.78961116, 29.25388216, 1.01675716, 0.85828816, 50.49827016, 921.38838816, 30.35438016, 0.76872816, 0.31199716, 19.22194616, 408.59778816, 20.21380216, 1.80647916, 3.78360316,  43.57010116, 179.96452316, 13.41508616, 0.14792916, -0.05172916, 168.06988816, 2793.56520016, 52.85418816, -0.25156316, -0.84191016, 52.07587416, 955.62108016, 30.91312116, 0.71257516, 0.18112116, 3
7,  SC 3.10.JPG, 42.60368516, 1174.99569216, 34.27821016, 1.13417216, 0.72364116, 53.04462216, 1088.16647616, 32.98736816, 0.72539316, -0.03806216, 20.66175616, 443.80232516, 21.06661616, 2.00505416, 4.95500916,  46.20064516, 207.75255716, 14.41362416, 0.00065816, -0.36882616, 160.84627016, 2496.26568516, 49.96264316, 0.04614116, -0.80958016, 55.20694216, 1217.67831116, 34.89524816, 0.70728516, -0.19085116, 3
7,  SC 3.11.JPG, 46.87013616, 1279.84774616, 35.77496016, 0.98617316, 0.12998416, 53.85968016, 1071.50048416, 32.73378216, 0.75711216, -0.05130516, 20.93275516, 401.20351716, 20.03006516, 1.75817916, 3.61912316,  42.93881916, 211.40502616, 14.53977416, 0.02428316, -0.84630516, 159.03408916, 2642.06410316, 51.40101316, 0.14110616, -0.83971516, 56.88708416, 1223.74341016, 34.98204416, 0.71619416, -0.24117316, 3
7,  SC 3.12.JPG, 52.36385916, 1632.37203316, 40.40262416, 1.02158716, 0.32565116, 65.35884516, 1506.55310416, 38.81434116, 0.66252216, -0.20119416, 28.90885116, 720.90979016, 26.84976316, 1.55698016, 2.52843016,  47.29198916, 250.00165516, 15.81144116, 0.06735216, -0.96105516, 150.94865316, 2658.12528816, 51.55701016, 0.26203416, -0.69898516, 67.18723516, 1613.47465916, 40.16808016, 0.64106516, -0.30150616, 3
7,  SC 3.13.JPG, 39.73195516, 748.81783316, 27.36453616, 1.29074416, 1.87373216, 47.39549916, 709.87206716, 26.64342416, 1.19480116, 1.70083016, 22.41952016, 316.74979116, 17.79746616, 1.84224516, 5.14242816,  44.52314716, 231.99160216, 15.23127116, 0.09019216, -0.63309116, 142.22357816, 2156.74065116, 46.44072216, 0.14079716, -0.76174316, 49.06848816, 761.72352216, 27.59933916, 1.13776816, 1.42761516, 3
7,  SC 3.14.JPG, 42.73199416, 867.79146016, 29.45830016, 0.98580516, 0.38086916, 50.93248316, 857.08480616, 29.27601116, 0.89537216, 0.37144216, 25.13196316, 376.29701416, 19.39837716, 1.46070216, 2.53484016,  44.64033916, 218.81633616, 14.79244216, 0.14929816, -0.55791616, 137.48804816, 2120.03677516, 46.04385716, 0.25640216, -0.60645216, 52.45629116, 905.76866216, 30.09599116, 0.83760816, 0.15601016, 3
7,  SC 3.15.JPG, 57.14082516, 1589.03820216, 39.86274216, 0.77386416, -0.12585916, 68.65522616, 1501.08263416, 38.74380816, 0.60920916, -0.24816216, 37.44999416, 1050.43898816, 32.41047716, 1.31579416, 1.49278616,  46.73704716, 275.11428616, 16.58656916, 0.06625316, -0.89444116, 134.96509516, 2726.24203716, 52.21342816, 0.29400916, -0.55755116, 70.95417316, 1576.25713216, 39.70210516, 0.54565716, -0.39108416, 3
7,  SC 3.16.JPG, 40.46460916, 855.78961116, 29.25388216, 1.01675716, 0.85828816, 50.49827016, 921.38838816, 30.35438016, 0.76872816, 0.31199716, 19.22194616, 408.59778816, 20.21380216, 1.80647916, 3.78360316,  43.57010116, 179.96452316, 13.41508616, 0.14792916, -0.05172916, 168.06988816, 2793.56520016, 52.85418816, -0.25156316, -0.84191016, 52.07587416, 955.62108016, 30.91312116, 0.71257516, 0.18112116, 3
7,  SC 3.17.JPG, 42.02359416, 1164.99994916, 34.13209616, 1.14023416, 0.61377916, 50.98662916, 1093.39195416, 33.06647816, 0.95736416, 0.45475116, 22.24752216, 494.72797116, 22.24248116, 2.01096716, 4.72302916,  46.70987716, 260.38422316, 16.13642516, 0.03514816, -0.69659416, 150.95086916, 2677.59690216, 51.74550116, 0.20992416, -0.75323816, 53.17530216, 1194.82039116, 34.56617416, 0.87598616, 0.13364116, 3
7,  SC 3.18.JPG, 49.75193416, 1515.06805716, 38.92387516, 1.02140716, 0.22595016, 61.32988716, 1331.04039716, 36.48342616, 0.66622716, -0.23182116, 27.03148416, 620.62864416, 24.91241916, 1.55566716, 2.43223216,  47.23788216, 255.55298816, 15.98602516, 0.06254716, -0.96794016, 150.56396016, 2615.20922416, 51.13911616, 0.29250616, -0.68434616, 63.26664616, 1453.44308516, 38.12404916, 0.65987916, -0.31700316, 3
7,  SC 3.19.JPG, 39.13934816, 885.67874716, 29.76035516, 1.16399316, 1.13594316, 49.64644116, 928.16294916, 30.46576716, 0.90005416, 0.63997016, 17.03066816, 391.43538816, 19.78472616, 2.15104316, 5.99677216,  43.16807216, 149.71325716, 12.23573716, 0.15253116, 0.24273916, 177.13654916, 2883.96444516, 53.70255516, -0.51724716, -0.63379716, 50.97936016, 971.44173416, 31.16796016, 0.85331716, 0.47242916, 3
7,  SC 3.2.JPG, 39.13934816, 885.67874716, 29.76035516, 1.16399316, 1.13594316, 49.64644116, 928.16294916, 30.46576716, 0.90005416, 0.63997016, 17.03066816, 391.43538816, 19.78472616, 2.15104316, 5.99677216,  43.16807216, 149.71325716, 12.23573716, 0.15253116, 0.24273916, 177.13654916, 2883.96444516, 53.70255516, -0.51724716, -0.63379716, 50.97936016, 971.44173416, 31.16796016, 0.85331716, 0.47242916, 3
7,  SC 3.20.JPG, 50.33253016, 1336.86831216, 36.56321016, 0.83954516, -0.10288616, 62.26439216, 1224.78712616, 34.99695916, 0.63209816, -0.24150816, 26.79095916, 509.16752616, 22.56474116, 1.37455216, 1.97721116,  45.43339716, 240.23585616, 15.49954416, 0.14031916, -0.76948416, 156.59179116, 2036.19089616, 45.12417216, 0.09017416, -0.70763916, 64.44999416, 1310.28630216, 36.19787716, 0.58253516, -0.37092916, 3
7,  SC 3.3.JPG, 53.74276116, 1437.13898716, 37.90961616, 0.89750616, 0.02501716, 67.61060416, 1259.58544016, 35.49063916, 0.71704716, 0.01017816, 21.99343116, 681.95498316, 26.11426816, 2.04002716, 4.49266716,  41.61472416, 108.95448716, 10.43812716, 0.01017616, -0.05312416, 185.81836216, 2596.83449516, 50.95914516, -0.80505416, -0.11651816, 69.07649616, 1313.44738616, 36.24151516, 0.66735916, -0.15534816, 3
7,  SC 3.4.JPG, 41.76969716, 981.08545716, 31.32228416, 1.20554416, 1.36460916, 52.94810916, 1111.99649116, 33.34661116, 0.98883016, 0.89058116, 25.12687116, 665.34618316, 25.79430516, 1.88094116, 4.34915816,  45.68589416, 200.09316316, 14.14542916, 0.52832716, 0.59997816, 151.34683416, 2730.36640816, 52.25290816, -0.09888316, -0.79692016, 53.91067716, 1134.55526516, 33.68316016, 0.94295316, 0.73652616, 3
7,  SC 3.5.JPG, 41.76969716, 981.08545716, 31.32228416, 1.20554416, 1.36460916, 52.94810916, 1111.99649116, 33.34661116, 0.98883016, 0.89058116, 25.12687116, 665.34618316, 25.79430516, 1.88094116, 4.34915816,  45.68589416, 200.09316316, 14.14542916, 0.52832716, 0.59997816, 151.34683416, 2730.36640816, 52.25290816, -0.09888316, -0.79692016, 53.91067716, 1134.55526516, 33.68316016, 0.94295316, 0.73652616, 3
7,  SC 3.6.JPG, 55.76748216, 1787.11727716, 42.27431016, 0.96868516, 0.14991516, 68.36747416, 1665.44040716, 40.80980816, 0.63310416, -0.33978416, 30.72526916, 796.51606216, 28.22261616, 1.57751516, 2.66166616,  45.78831616, 222.29002416, 14.90939416, 0.06309816, -0.77546816, 148.77443916, 2528.47633016, 50.28395716, 0.22769716, -0.68012116, 70.28557516, 1768.58885516, 42.05459416, 0.61022816, -0.43315716, 3
7,  SC 3.7.JPG, 40.72491916, 838.42681516, 28.95560116, 1.15110816, 1.12437216, 48.37758016, 895.81070516, 29.93009716, 1.08403816, 0.97267716, 23.77004716, 419.62627716, 20.48478216, 1.87143716, 4.45320916,  44.32588316, 209.80509216, 14.48465016, 0.14463916, -0.26257016, 137.39651016, 2268.07464116, 47.62430716, 0.15267916, -0.68727516, 49.94581616, 949.44050616, 30.81299216, 1.00911416, 0.69349916, 3
7,  SC 3.8.JPG, 44.18937316, 1127.76775916, 33.58225416, 0.94201116, 0.43382516, 52.88047616, 1228.71233216, 35.05299316, 0.95441816, 0.63335216, 29.83841916, 851.61763616, 29.18248916, 1.63086216, 2.78066616,  45.58219016, 208.44079816, 14.43747916, 0.08527216, -0.72325116, 133.09740716, 2500.85982716, 50.00859816, 0.21591016, -0.51142016, 53.99607416, 1244.15099916, 35.27252516, 0.89491216, 0.49681416, 3
7,  SC 3.9.JPG, 46.98942716, 1186.61514116, 34.44728116, 0.95206716, 0.57419316, 53.57760316, 1321.20908116, 36.34844016, 0.99677016, 0.52191816, 29.03199016, 873.79463116, 29.56001716, 1.54759416, 2.13499716,  41.14055316, 212.05238916, 14.56201916, 0.15984216, -0.78034816, 143.31122916, 2740.42940916, 52.34911116, 0.02305416, -0.82171916, 55.95160716, 1331.68579516, 36.49227016, 0.88517316, 0.32373216, 3
7,  SC 4.1.JPG, 45.69087016, 1179.86319216, 34.34913716, 1.11360816, 0.47747516, 59.73704716, 1078.47711016, 32.84017516, 0.73662516, -0.11964416, 24.79570116, 485.69766816, 22.03855016, 1.55422316, 2.51528616,  47.10739716, 241.07549816, 15.52660616, 0.20961816, -0.30525516, 159.70295816, 2252.66881816, 47.46228816, -0.04694216, -0.74508416, 61.29062916, 1154.93329616, 33.98431016, 0.72510716, -0.21101416, 4
7,  SC 4.10.JPG, 50.39802516, 1248.95064216, 35.34049616, 0.87215216, 0.07641016, 64.48610416, 1070.55340116, 32.71931216, 0.74050516, 0.27416016, 25.78007516, 757.97067816, 27.53126716, 1.70848616, 3.01163516,  44.89925016, 221.06409316, 14.86822416, 0.18253116, -0.58720816, 171.70474616, 2949.28808416, 54.30734816, -0.36139216, -0.76844416, 66.67264016, 1124.95805716, 33.54039416, 0.64451916, 0.01961416, 4
7,  SC 4.11.JPG, 44.00862916, 1083.24465816, 32.91268216, 1.16729516, 0.64391516, 59.97337416, 1012.06230116, 31.81292716, 0.74252316, -0.08126316, 21.67629316, 419.97349716, 20.49325516, 1.68991116, 3.01438516,  46.31325116, 171.71089616, 13.10385016, 0.08497916, -0.12317616, 171.30365016, 2261.83634816, 47.55876716, -0.25302616, -0.73980416, 60.97974916, 1054.25959916, 32.46936416, 0.74686016, -0.11810016, 4
7,  SC 4.12.JPG, 44.87169116, 1246.42616216, 35.30476116, 1.24327516, 0.92375416, 61.47020616, 1171.94499416, 34.23368216, 0.79429916, 0.13692516, 23.13452816, 509.94843316, 22.58203816, 1.65583216, 2.77696316,  47.32176316, 207.15223716, 14.39278416, 0.21380516, -0.09161916, 168.38966816, 2546.64287416, 50.46427316, -0.18364016, -0.86285016, 62.51747216, 1220.73341716, 34.93899616, 0.78983616, 0.08067416, 4
7,  SC 4.13.JPG, 46.86360616, 1442.29458116, 37.97755416, 1.13964416, 0.37088716, 64.86827116, 1396.46196716, 37.36926516, 0.75605716, -0.21890516, 24.56096716, 540.07689216, 23.23955416, 1.70263616, 3.23343416,  48.46771916, 188.13297616, 13.71615716, 0.11839916, -0.27039316, 167.25234216, 2150.41474816, 46.37256516, -0.10902216, -0.74137316, 65.62630716, 1436.02531716, 37.89492516, 0.74601316, -0.27895116, 4
7,  SC 4.14.JPG, 45.87239116, 1383.30210916, 37.19277016, 1.15452616, 0.41871716, 65.08912816, 1340.56591116, 36.61373916, 0.71719316, -0.27009016, 23.62113716, 499.65669916, 22.35300216, 1.63027916, 2.95116116,  48.92669216, 183.54574116, 13.54790516, 0.09858316, -0.29634916, 171.30944116, 2133.01405316, 46.18456516, -0.15285916, -0.80134416, 65.77933716, 1375.62622616, 37.08943616, 0.71059216, -0.31580616, 4
7,  SC 4.15.JPG, 44.58805916, 1113.74517016, 33.37282116, 1.11650816, 0.50966616, 57.15994916, 958.18684616, 30.95459316, 0.92739516, 0.44851916, 22.03432216, 523.38275316, 22.87756016, 1.83284716, 3.47978016,  44.67302816, 197.06108716, 14.03784516, 0.17147316, -0.31384216, 170.23426716, 2592.29655116, 50.91460116, -0.28524016, -0.80075816, 58.90235916, 1019.93107116, 31.93636016, 0.86747516, 0.21103516, 4
7,  SC 4.16.JPG, 41.64344916, 1264.05466716, 35.55354616, 1.34320016, 1.26519416, 51.11882516, 1207.73846516, 34.75253216, 1.01405616, 0.47291016, 22.05982016, 492.55364016, 22.19355016, 1.98895316, 4.57407216,  46.51366316, 224.90348116, 14.99678216, 0.22075616, -0.29266216, 149.46643616, 2842.23714416, 53.31263616, 0.08605116, -0.81372016, 52.63054416, 1317.49768016, 36.29735116, 1.01385416, 0.40143516, 4
7,  SC 4.17.JPG, 44.04178516, 1253.91098816, 35.41060616, 1.19198716, 0.85769416, 55.16986016, 1200.08861516, 34.64229516, 0.93167516, 0.21716116, 23.62996116, 550.35890616, 23.45972916, 1.88547716, 3.88494316,  45.94737016, 205.94117816, 14.35065116, -0.07415516, -0.60518616, 156.15785016, 2408.37230716, 49.07517016, -0.07342716, -0.74404116, 56.95180216, 1287.71718216, 35.88477616, 0.89943816, 0.11822216, 4
7,  SC 4.18.JPG, 40.23286816, 1025.57855416, 32.02465516, 1.34136516, 1.41948716, 53.47339416, 991.99166416, 31.49589916, 1.00656116, 0.84406016, 19.33462916, 376.35793316, 19.39994716, 2.00946516, 5.01663016,  45.50573316, 187.68245816, 13.69972516, -0.02185716, -0.20380816, 170.83810816, 2199.27228216, 46.89639916, -0.22862116, -0.68929316, 55.02032916, 1062.94217416, 32.60279416, 0.96780316, 0.59554816, 4
7,  SC 4.19.JPG, 44.51867716, 1009.96893316, 31.78000816, 1.02570616, 0.24943216, 60.91678016, 917.46827416, 30.28973916, 0.61185716, -0.26949416, 19.54592516, 340.88538816, 18.46308216, 1.51596116, 2.34418016,  46.32774916, 195.65180816, 13.98755916, 0.20198416, -0.10681916, 179.60100316, 2348.72756316, 48.46367316, -0.34548816, -0.77605816, 62.14957016, 952.91263516, 30.86928316, 0.59303816, -0.34542316, 4
7,  SC 4.2.JPG, 42.03319516, 1112.69189316, 33.35703716, 1.19765216, 0.86765716, 55.10191616, 1106.12978216, 33.25852916, 0.97380816, 0.64113216, 21.84751416, 528.81585916, 22.99599716, 2.07112716, 5.08843316,  46.98305316, 230.00733216, 15.16599316, 0.07115716, -0.40516116, 164.93372716, 2456.92598916, 49.56738816, -0.07745016, -0.81672216, 56.94037416, 1180.01953416, 34.35141216, 0.88914816, 0.30908216, 4
7,  SC 4.20.JPG, 44.43845016, 1107.44399816, 33.27828116, 1.14831316, 0.59848716, 60.57531016, 1035.83689016, 32.18442016, 0.69514016, -0.18407016, 22.89971616, 398.44271416, 19.96103016, 1.49257516, 2.31650616,  47.62140916, 201.11997716, 14.18167816, 0.08233416, -0.30293516, 166.20468816, 2182.83456916, 46.72081516, -0.09447116, -0.86445616, 61.80600116, 1093.14354216, 33.06272116, 0.68286016, -0.26154716, 4
7,  SC 4.3.JPG, 48.05814916, 1234.86297916, 35.14061716, 1.03898116, 0.42017816, 62.03253416, 1114.20095516, 33.37964916, 0.77884416, 0.11486016, 24.15567316, 584.90257116, 24.18475916, 1.76213416, 3.36982116,  45.69530116, 228.04067716, 15.10101616, 0.13818616, -0.49774016, 168.79916016, 2522.29686916, 50.22247416, -0.22056816, -0.84251416, 64.15287416, 1193.82063816, 34.55171016, 0.72114216, -0.08734116, 4
7,  SC 4.4.JPG, 41.60597816, 1121.40094816, 33.48732516, 1.34225516, 1.34854716, 56.53119316, 1157.40506616, 34.02065616, 1.01574916, 0.66891516, 21.58320116, 450.74802416, 21.23082716, 2.05947116, 5.50233716,  47.79123116, 207.41194516, 14.40180416, 0.10810516, -0.24191916, 164.94060716, 2325.32827716, 48.22165816, -0.14534916, -0.75539916, 57.53904516, 1195.11150316, 34.57038516, 0.99202216, 0.54936016, 4
7,  SC 4.5.JPG, 49.25199216, 1092.07981616, 33.04663116, 0.99519516, 0.61712016, 65.13880416, 902.59602516, 30.04323616, 0.71015216, 0.59646116, 19.82586416, 391.92893816, 19.79719516, 1.90715616, 4.74771016,  44.43483516, 198.67326816, 14.09515116, 0.34967916, 0.00632316, 183.58110216, 2422.13568116, 49.21519816, -0.38623216, -0.85160516, 66.79022016, 942.42139516, 30.69888316, 0.67034616, 0.36466016, 4
7,  SC 4.6.JPG, 48.06561216, 1225.98621016, 35.01408616, 1.11143816, 0.70544216, 61.54611916, 1054.59422516, 32.47451716, 0.80853116, 0.33599616, 21.76950316, 577.37865016, 24.02870516, 1.95048516, 4.37363416,  44.52353616, 229.89759416, 15.16237416, 0.35316216, -0.21634316, 175.78477916, 2898.89696516, 53.84140616, -0.30012116, -0.94886216, 63.37695816, 1117.98041916, 33.43621416, 0.78674316, 0.17750716, 4
7,  SC 4.7.JPG, 41.75096216, 1102.32338516, 33.20125616, 1.18355016, 0.75598216, 55.98604616, 1033.32465216, 32.14536716, 0.93083016, 0.47800116, 19.15637316, 404.34649416, 20.10836916, 2.03010816, 4.95553916,  47.12566616, 210.99738516, 14.52574916, 0.17993916, -0.34117416, 175.46515316, 2369.05576116, 48.67294716, -0.18480016, -0.89334716, 57.26101016, 1087.52640616, 32.97766516, 0.89076316, 0.28985916, 4
7,  SC 4.8.JPG, 48.66373816, 1259.82461316, 35.49400816, 0.98835316, 0.25010316, 66.02289416, 1256.61546716, 35.44877216, 0.60863516, -0.25685916, 23.28433216, 474.23871216, 21.77702316, 1.50731916, 2.20737116,  47.05500116, 194.05096716, 13.93021816, 0.25266916, 0.03558216, 170.85882516, 2535.88716716, 50.35759316, -0.23979616, -0.86658416, 67.21351116, 1303.20314816, 36.09990516, 0.57367716, -0.37460916, 4
7,  SC 4.9.JPG, 41.43296916, 1212.41616116, 34.81976716, 1.18758316, 0.58226316, 56.76491616, 1184.25041616, 34.41294016, 0.84211916, 0.02696116, 19.87561716, 400.51924016, 20.01297716, 1.84751316, 3.71708016,  48.08605716, 191.93972916, 13.85423116, 0.06259516, -0.32578316, 172.25506316, 2109.26495716, 45.92673516, -0.10198816, -0.82975016, 57.73972916, 1236.18064316, 35.15936116, 0.82118216, -0.07410016, 4
7,  SC 5.1.JPG, 59.99712416, 1455.84505116, 38.15553816, 0.56491616, -0.52801716, 68.93648716, 1221.55796516, 34.95079316, 0.56353816, -0.20380016, 26.34974916, 735.51220416, 27.12032816, 1.65659416, 2.82267016,  39.91320416, 210.62035216, 14.51276516, 0.33761916, -0.62872316, 173.24215816, 2705.97774116, 52.01901316, -0.37833016, -0.55763216, 73.26380816, 1331.98377316, 36.49635316, 0.41669016, -0.50049916, 5
7,  SC 5.10.JPG, 55.14587816, 1192.83011416, 34.53737316, 0.90717816, 0.56419516, 63.88164216, 1191.56528816, 34.51905716, 0.84985316, 0.60996216, 30.93563216, 649.11317016, 25.47769916, 1.74475016, 3.95128816,  42.86481116, 226.96151016, 15.06524216, 0.39019016, -0.15774916, 141.47440416, 2348.42170916, 48.46051716, 0.08239416, -0.76259316, 66.28180516, 1260.47317616, 35.50314316, 0.75899416, 0.32169316, 5
7,  SC 5.11.JPG, 62.74699716, 1259.58983916, 35.49070116, 0.56860916, -0.31572716, 68.82120016, 1010.46519216, 31.78781516, 0.62521316, 0.29658016, 30.09561916, 581.53754116, 24.11508916, 1.64222816, 3.83334016,  38.35919516, 169.75750916, 13.02910216, 0.33405616, -0.48392816, 154.90815116, 2167.24426516, 46.55367116, -0.10314216, -0.54800716, 72.85412216, 1150.43736016, 33.91809816, 0.48795216, -0.20862216, 5
7,  SC 5.12.JPG, 55.84957416, 1255.62791916, 35.43484016, 0.84252616, 0.03408016, 60.75963016, 1092.48882716, 33.05281916, 0.79595716, 0.13493916, 30.04081316, 484.43734516, 22.00993716, 1.41416516, 2.26201416,  39.56745816, 189.77426216, 13.77585816, 0.58718916, 0.15841216, 134.88957116, 2221.82100916, 47.13619616, 0.13094116, -0.56445316, 63.19314316, 1178.68223916, 34.33194216, 0.74056616, -0.02634016, 5
7,  SC 5.13.JPG, 57.16301916, 1114.88184316, 33.38984616, 0.87427416, 0.33115916, 67.28969616, 1136.68420716, 33.71474816, 0.76018216, 0.12847616, 35.50756016, 688.65615616, 26.24225916, 1.24154916, 1.46599716,  43.90768516, 251.09740116, 15.84605316, 0.48069316, -0.11292016, 134.29863616, 2238.85036916, 47.31649216, 0.11817016, -0.78961616, 69.21700916, 1174.17940716, 34.26630116, 0.70566216, -0.00539016, 5
7,  SC 5.14.JPG, 67.87588916, 1890.85636016, 43.48397816, 0.43560316, -0.77862516, 73.71224816, 1379.50481116, 37.14168616, 0.41352016, -0.45948616, 22.59766016, 651.86256616, 25.53159916, 1.79469716, 3.62399116,  38.24138116, 204.18662216, 14.28938816, 0.49728916, -0.54889616, 188.40751016, 2591.57831316, 50.90754716, -0.56179616, -0.55045116, 79.78108616, 1593.42264916, 39.91769816, 0.27033216, -0.69386116, 5
7,  SC 5.15.JPG, 52.04112416, 1650.05366116, 40.62085316, 1.05443516, 0.56679316, 64.56940216, 1649.96190016, 40.61972316, 0.82742516, 0.23611716, 27.17440816, 798.94272116, 28.26557516, 2.04496916, 5.03672716,  46.25249716, 241.87754716, 15.55241316, 0.15303516, -0.75915016, 157.27889016, 2613.26657716, 51.12011916, 0.11208716, -0.85017316, 66.42212516, 1736.81574016, 41.67512116, 0.77202116, 0.03929516, 5
7,  SC 5.16.JPG, 67.44968316, 2045.07302416, 45.22248416, 0.62300316, -0.55900716, 77.39880316, 1817.17065516, 42.62828516, 0.44123916, -0.66613216, 36.15905516, 1006.87806716, 31.73134216, 1.23235416, 1.14746716,  42.78975416, 239.16379516, 15.46492116, 0.31099316, -0.45603716, 148.01411016, 2932.91144716, 54.15636116, 0.06482616, -0.78684616, 80.87907616, 1932.44658316, 43.95960216, 0.37778616, -0.74388116, 5
7,  SC 5.17.JPG, 60.40883116, 1267.46963816, 35.60154016, 0.69357416, -0.10106216, 66.47642616, 1114.21929016, 33.37992316, 0.68698016, 0.08111916, 33.66719816, 604.41648716, 24.58488316, 1.35371916, 2.15063516,  40.26921116, 214.35463916, 14.64085516, 0.43704216, -0.40776316, 135.37929016, 2309.00687616, 48.05212716, 0.19433216, -0.62500116, 69.67505016, 1215.55031516, 34.86474316, 0.59554016, -0.17293416, 5
7,  SC 5.18.JPG, 60.55229916, 1118.83710616, 33.44902216, 0.64940516, 0.04807616, 68.17817916, 968.28917216, 31.11734516, 0.71468216, 0.52129216, 29.50126316, 589.33793516, 24.27628316, 1.58301916, 3.11338716,  39.92848016, 217.13692016, 14.73556616, 0.43403116, -0.47674416, 157.10479316, 2407.02275816, 49.06141816, -0.08744116, -0.79064316, 71.87721116, 1054.30362716, 32.47004216, 0.56773716, 0.11107716, 5
7,  SC 5.19.JPG, 62.58568816, 1452.54073116, 38.11221216, 0.79135316, 0.04368816, 71.64022216, 1278.07657216, 35.75019716, 0.66111416, -0.03732916, 37.37462616, 770.25769116, 27.75351716, 1.48084316, 2.59083716,  43.74349916, 245.46926716, 15.66745916, 0.28199016, -0.77857816, 131.18214316, 2363.11266716, 48.61185716, 0.32580516, -0.61566516, 74.16609016, 1377.21189816, 37.11080616, 0.61050516, -0.19938416, 5
7,  SC 5.2.JPG, 56.37299316, 1141.26901816, 33.78267316, 0.93091016, 0.64019016, 65.06285216, 1078.30892416, 32.83761416, 0.89813616, 0.73255216, 34.87837716, 703.21536316, 26.51820816, 1.60388516, 3.11100616,  43.05060816, 243.81598816, 15.61460816, 0.25888216, -0.61328616, 130.67512716, 2263.52657716, 47.57653416, 0.20173216, -0.58363516, 67.57748716, 1143.96732016, 33.82258616, 0.80239416, 0.42850116, 5
7,  SC 5.20.JPG, 62.77949216, 1826.91814016, 42.74246316, 0.72097616, -0.25830516, 71.05418416, 1556.66362716, 39.45457716, 0.68822916, -0.09527516, 28.76067916, 953.00153616, 30.87072316, 1.63901916, 2.51520716,  40.50145816, 252.27783916, 15.88325716, 0.36268616, -0.75244116, 168.90434216, 3046.06140016, 55.19113516, -0.25918216, -0.82860816, 75.92206616, 1689.17067316, 41.09952216, 0.54195616, -0.37468316, 5
7,  SC 5.3.JPG, 67.16232016, 1550.22118316, 39.37284816, 0.65848516, -0.19400516, 71.09861216, 1264.85737516, 35.56483316, 0.70884216, 0.09233916, 27.63058316, 511.70695216, 22.62094116, 1.50294916, 2.63243916,  36.11909716, 124.17535116, 11.14339916, 0.51965216, 0.09009216, 162.95347316, 2295.19067516, 47.90814816, -0.22926316, -0.62780116, 74.79748916, 1378.54353316, 37.12874316, 0.60442316, -0.13576716, 5
7,  SC 5.4 (2).JPG, 57.94465016, 1450.19883316, 38.08147616, 0.83279916, -0.00161216, 69.60485116, 1302.52681816, 36.09053616, 0.61690116, -0.24774916, 37.90803416, 734.26317416, 27.09729116, 1.32306416, 1.91378716,  47.23026416, 241.48705316, 15.53985416, 0.03910816, -0.88063716, 126.59113016, 1881.35964016, 43.37464316, 0.39708416, -0.41277516, 71.29883016, 1386.02575616, 37.22936716, 0.59419416, -0.32537716, 5
